Order_ID,Order_Date,Region,City,Category,Product,Quantity,Unit_Price,Discount_%,Final_Unit_Price,Total_Sales,Profit,Payment_Method,Customer_Age,Customer_Gender
1378,2023-06-22,West,Mumbai,Sports,Yoga Mat,1,2293.09,20,1834.47,1834.47,627.06,Card,52,Female
1379,2024-12-02,East,Kolkata,Electronics,Speaker,3,2470.6,5,2347.07,7041.21,1645.17,UPI,19,Other
1380,2024-10-20,North,Mumbai,Electronics,Smartphone,1,2079.48,0,2079.48,2079.48,451.26,Cash,43,Other
1381,2024-03-17,East,Mumbai,Electronics,Headphones,4,2239.25,20,1791.4,7165.6,3301.16,Wallet,32,Female
1382,2023-12-07,West,Chennai,Home & Kitchen,Cookware Set,3,2001.68,5,1901.6,5704.8,2587.41,UPI,52,Male
1383,2023-09-16,South,Hyderabad,Home & Kitchen,Bedsheet,1,165.71,15,140.85,140.85,29.31,UPI,59,Male
1384,2024-11-18,East,Mumbai,Beauty,Makeup Kit,5,994.86,0,994.86,4974.3,1656.4,Wallet,34,Male
1385,2023-12-15,South,Pune,Electronics,Laptop,4,2220.56,15,1887.48,7549.92,3100.72,Wallet,36,Female
1386,2023-03-16,South,Hyderabad,Home & Kitchen,Lamp,5,3304.57,10,2974.11,14870.55,6172.75,Card,27,Female
1387,2023-02-15,South,Mumbai,Sports,Cricket Bat,1,4973.51,0,4973.51,4973.51,1109.26,Wallet,45,Male
1388,2023-05-11,South,Hyderabad,Grocery,Spices,1,722.8,15,614.38,614.38,250.13,Cash,54,Male
1389,2024-02-17,North,Delhi,Clothing,Jacket,5,313.94,0,313.94,1569.7,329.15,Wallet,29,Female
1390,2023-06-09,South,Hyderabad,Sports,Cricket Bat,5,4991.35,5,4741.78,23708.9,10494.45,Card,32,Other
1391,2023-10-12,North,Kolkata,Beauty,Perfume,2,3354.09,5,3186.39,6372.78,1501.14,Wallet,56,Male
1392,2023-05-04,South,Kolkata,Sports,Shoes,4,3629.63,10,3266.67,13066.68,4933.8,Wallet,32,Female
1393,2024-12-03,West,Hyderabad,Electronics,Speaker,5,2633.88,15,2238.8,11194.0,2895.75,Wallet,26,Male
1394,2024-02-19,East,Kolkata,Electronics,Smartwatch,2,3534.96,20,2827.97,5655.94,2620.14,Card,39,Other
1395,2023-06-03,East,Delhi,Electronics,Smartphone,3,2109.12,0,2109.12,6327.36,3029.94,UPI,35,Female
1396,2023-06-11,North,Pune,Sports,Shoes,2,2358.26,5,2240.35,4480.7,1006.68,Wallet,26,Female
1397,2023-07-19,North,Kolkata,Home & Kitchen,Mixer,1,718.79,10,646.91,646.91,196.1,Wallet,38,Male
1398,2023-01-16,East,Delhi,Beauty,Makeup Kit,4,327.37,0,327.37,1309.48,371.92,Cash,49,Other
1399,2024-05-30,North,Bangalore,Sports,Football,5,478.01,15,406.31,2031.55,616.2,Cash,45,Female
1400,2024-02-06,North,Bangalore,Grocery,Rice Bag,5,4462.08,10,4015.87,20079.35,6917.4,Card,32,Male
1401,2024-05-11,North,Hyderabad,Sports,Cricket Bat,4,1509.82,15,1283.35,5133.4,1442.64,Card,43,Male
1402,2024-05-08,East,Hyderabad,Sports,Yoga Mat,2,3183.17,10,2864.85,5729.7,1642.5,Card,23,Male
1403,2023-05-21,North,Mumbai,Sports,Shoes,4,1452.05,20,1161.64,4646.56,1649.96,Wallet,29,Female
1404,2023-07-20,North,Hyderabad,Beauty,Perfume,3,1953.9,10,1758.51,5275.53,2073.72,Wallet,41,Other
1405,2024-07-09,North,Mumbai,Clothing,T-Shirt,2,4813.25,5,4572.59,9145.18,3995.0,UPI,59,Female
1406,2023-03-22,South,Chennai,Clothing,T-Shirt,5,1244.76,15,1058.05,5290.25,2431.25,UPI,46,Male
1407,2023-04-06,West,Delhi,Clothing,Jeans,4,1217.69,10,1095.92,4383.68,1412.56,Wallet,42,Female
1408,2024-01-28,East,Kolkata,Beauty,Perfume,1,1348.36,10,1213.52,1213.52,565.6,Card,35,Other
1409,2023-01-11,East,Kolkata,Grocery,Cooking Oil,1,964.42,10,867.98,867.98,292.92,UPI,58,Male
1410,2024-05-27,South,Chennai,Sports,Cricket Bat,5,3854.17,5,3661.46,18307.3,5120.7,Cash,43,Male
1411,2024-07-31,South,Kolkata,Grocery,Snacks,2,505.42,0,505.42,1010.84,222.18,UPI,47,Male
1412,2023-02-22,West,Kolkata,Home & Kitchen,Mixer,5,1338.55,10,1204.7,6023.5,2319.35,Cash,56,Female
1413,2023-08-25,West,Chennai,Grocery,Milk Pack,2,936.76,20,749.41,1498.82,520.48,Cash,55,Other
1414,2023-04-26,South,Bangalore,Clothing,Jeans,1,3097.11,10,2787.4,2787.4,1303.88,Card,34,Male
1415,2024-04-06,South,Bangalore,Sports,Shoes,4,155.53,0,155.53,622.12,129.4,UPI,30,Other
1416,2024-07-13,West,Kolkata,Sports,Yoga Mat,3,2749.71,5,2612.22,7836.66,1813.98,Card,41,Female
1417,2023-04-23,North,Pune,Beauty,Body Lotion,5,4310.69,15,3664.09,18320.45,6030.3,Wallet,35,Other
1418,2024-12-30,East,Bangalore,Beauty,Makeup Kit,3,145.62,20,116.5,349.5,94.59,Cash,27,Male
1419,2024-06-20,North,Hyderabad,Grocery,Spices,1,4449.28,15,3781.89,3781.89,1353.8,Wallet,20,Female
1420,2023-01-19,South,Kolkata,Home & Kitchen,Cookware Set,2,3793.03,5,3603.38,7206.76,1831.76,UPI,24,Male
1421,2024-09-14,North,Chennai,Sports,Shoes,4,2706.47,10,2435.82,9743.28,2458.84,Card,47,Female
1422,2023-01-23,South,Pune,Electronics,Headphones,3,2452.53,5,2329.9,6989.7,3140.22,UPI,21,Male
1423,2023-01-06,West,Pune,Electronics,Smartwatch,5,2257.09,10,2031.38,10156.9,4270.1,Cash,39,Other
1424,2024-03-07,North,Mumbai,Electronics,Headphones,3,1671.25,0,1671.25,5013.75,2430.9,UPI,43,Male
1425,2024-07-17,West,Delhi,Clothing,Kurta,5,2277.95,10,2050.15,10250.75,4123.55,Cash,18,Other
1426,2024-05-15,East,Hyderabad,Grocery,Rice Bag,5,1701.19,20,1360.95,6804.75,3011.45,UPI,31,Other
1427,2023-04-14,West,Chennai,Grocery,Spices,2,1671.49,15,1420.77,2841.54,1315.68,Wallet,24,Female
1428,2024-07-09,West,Mumbai,Beauty,Face Cream,2,2207.86,5,2097.47,4194.94,1267.04,Wallet,38,Male
1429,2023-02-08,East,Bangalore,Beauty,Makeup Kit,4,3841.66,0,3841.66,15366.64,4889.6,UPI,55,Male
1430,2024-11-12,South,Bangalore,Electronics,Headphones,1,362.53,10,326.28,326.28,76.9,Wallet,54,Other
1431,2023-03-29,South,Mumbai,Grocery,Cooking Oil,1,2569.94,0,2569.94,2569.94,569.75,UPI,18,Male
1432,2024-11-12,North,Mumbai,Beauty,Perfume,4,3639.63,0,3639.63,14558.52,6998.64,Wallet,18,Male
1433,2024-01-14,South,Mumbai,Grocery,Cooking Oil,2,4893.5,0,4893.5,9787.0,2975.68,Card,46,Female
1434,2024-07-09,North,Mumbai,Sports,Dumbbells,2,3232.99,0,3232.99,6465.98,2398.26,Wallet,53,Female
1435,2024-09-07,East,Chennai,Electronics,Speaker,5,4449.98,15,3782.48,18912.4,9047.8,UPI,20,Other
1436,2023-08-05,West,Hyderabad,Sports,Dumbbells,3,1558.1,15,1324.38,3973.14,1506.93,Card,54,Male
1437,2024-12-09,South,Chennai,Sports,Yoga Mat,2,2680.32,10,2412.29,4824.58,1887.5,Wallet,55,Female
1438,2023-05-05,South,Kolkata,Beauty,Shampoo,5,4865.87,5,4622.58,23112.9,8486.6,Wallet,41,Female
1439,2024-03-17,East,Kolkata,Beauty,Perfume,1,1305.4,0,1305.4,1305.4,414.71,Cash,45,Male
1440,2023-09-06,North,Hyderabad,Clothing,Jacket,5,1118.43,10,1006.59,5032.95,2223.9,Cash,27,Female
1441,2024-11-13,South,Bangalore,Beauty,Shampoo,5,3716.94,10,3345.25,16726.25,7872.1,Cash,48,Male
1442,2024-10-04,East,Bangalore,Sports,Dumbbells,1,1023.09,10,920.78,920.78,317.16,Cash,38,Other
1443,2024-02-12,West,Mumbai,Electronics,Smartphone,2,3939.56,15,3348.63,6697.26,2809.16,Cash,42,Other
1444,2024-01-22,North,Kolkata,Clothing,Kurta,3,4725.8,15,4016.93,12050.79,3025.86,Wallet,34,Male
1445,2023-01-29,East,Chennai,Electronics,Headphones,5,728.11,10,655.3,3276.5,1191.05,UPI,39,Female
1446,2023-04-28,North,Kolkata,Home & Kitchen,Storage Box,5,3562.55,10,3206.3,16031.5,5338.4,Wallet,52,Female
1447,2024-09-04,East,Pune,Sports,Dumbbells,4,894.64,20,715.71,2862.84,1286.76,Card,53,Male
1448,2024-09-04,South,Pune,Beauty,Body Lotion,3,4926.15,20,3940.92,11822.76,3369.3,UPI,45,Other
1449,2023-03-30,North,Mumbai,Grocery,Rice Bag,1,3308.38,10,2977.54,2977.54,729.85,Cash,34,Female
1450,2023-05-05,North,Chennai,Clothing,Jacket,5,2516.91,20,2013.53,10067.65,3479.35,Card,33,Male
1451,2023-12-16,South,Chennai,Sports,Cricket Bat,3,3403.52,15,2892.99,8678.97,3563.43,Cash,59,Female
1452,2023-08-06,South,Hyderabad,Electronics,Smartwatch,5,692.71,10,623.44,3117.2,1219.35,Card,30,Other
1453,2023-08-13,West,Chennai,Clothing,Saree,3,3448.83,10,3103.95,9311.85,3451.95,Card,57,Other
1454,2024-06-02,South,Kolkata,Home & Kitchen,Bedsheet,2,4222.56,5,4011.43,8022.86,2356.86,UPI,28,Female
1455,2024-03-10,West,Mumbai,Beauty,Body Lotion,1,4484.86,10,4036.37,4036.37,1671.55,UPI,24,Female
1456,2024-03-13,West,Delhi,Home & Kitchen,Cookware Set,5,997.53,15,847.9,4239.5,1179.95,Wallet,33,Other
1457,2024-03-31,West,Pune,Beauty,Shampoo,3,730.04,5,693.54,2080.62,612.09,Cash,26,Other
1458,2024-08-26,North,Hyderabad,Sports,Cricket Bat,2,3167.32,15,2692.22,5384.44,1767.6,Cash,22,Female
1459,2023-11-08,West,Mumbai,Clothing,Jeans,3,1162.39,15,988.03,2964.09,1041.27,Card,41,Other
1460,2024-01-06,North,Mumbai,Electronics,Speaker,1,3025.87,5,2874.58,2874.58,1063.21,Wallet,29,Male
1461,2023-09-06,East,Kolkata,Electronics,Speaker,1,4143.16,20,3314.53,3314.53,973.24,UPI,20,Male
1462,2024-07-25,West,Delhi,Grocery,Cooking Oil,5,1045.62,5,993.34,4966.7,1565.15,UPI,32,Other
1463,2024-09-04,West,Bangalore,Beauty,Perfume,5,1021.28,15,868.09,4340.45,1628.85,Wallet,21,Other
1464,2023-11-14,South,Hyderabad,Sports,Shoes,1,3697.72,5,3512.83,3512.83,1056.94,Cash,40,Other
1465,2024-02-07,West,Hyderabad,Grocery,Rice Bag,2,1159.02,20,927.22,1854.44,687.08,Wallet,18,Other
1466,2023-01-06,West,Kolkata,Grocery,Milk Pack,3,2650.23,10,2385.21,7155.63,3089.37,Card,50,Other
1467,2023-01-08,North,Pune,Beauty,Perfume,4,724.3,5,688.08,2752.32,735.96,UPI,31,Female
1468,2023-08-05,East,Mumbai,Home & Kitchen,Lamp,2,3259.31,10,2933.38,5866.76,1450.78,Card,58,Female
1469,2024-08-29,West,Pune,Clothing,Jeans,4,3289.06,10,2960.15,11840.6,5227.24,Card,43,Male
1470,2024-02-15,West,Delhi,Beauty,Face Cream,1,2347.38,10,2112.64,2112.64,504.08,Card,20,Female
1471,2023-06-05,South,Kolkata,Sports,Dumbbells,1,4807.5,10,4326.75,4326.75,870.16,Card,39,Female
1472,2023-04-23,West,Chennai,Clothing,Jacket,1,4577.69,15,3891.04,3891.04,1509.59,UPI,30,Other
1473,2024-01-06,South,Pune,Home & Kitchen,Bedsheet,1,4188.7,10,3769.83,3769.83,1190.32,UPI,50,Female
1474,2024-03-19,South,Pune,Sports,Yoga Mat,1,4107.73,0,4107.73,4107.73,1335.95,UPI,50,Male
1475,2024-08-15,East,Mumbai,Home & Kitchen,Storage Box,5,4283.94,5,4069.74,20348.7,6852.3,Card,30,Other
1476,2024-09-25,East,Pune,Beauty,Shampoo,3,565.96,15,481.07,1443.21,661.74,UPI,45,Male
1477,2024-12-26,North,Hyderabad,Home & Kitchen,Mixer,3,2531.98,20,2025.58,6076.74,1801.17,UPI,50,Male
1478,2024-01-13,North,Chennai,Grocery,Cooking Oil,5,4793.37,20,3834.7,19173.5,4942.1,Wallet,41,Female
1479,2024-04-16,South,Mumbai,Grocery,Milk Pack,5,1750.55,15,1487.97,7439.85,1797.95,Card,24,Other
1480,2023-08-14,South,Kolkata,Sports,Cricket Bat,1,4266.56,15,3626.58,3626.58,776.81,Wallet,32,Female
1481,2023-05-20,East,Chennai,Clothing,Kurta,4,2581.12,20,2064.9,8259.6,3819.84,Wallet,22,Female
1482,2023-05-10,North,Mumbai,Electronics,Smartwatch,2,1203.68,0,1203.68,2407.36,903.96,Card,43,Male
1483,2024-05-31,South,Chennai,Clothing,Jacket,1,4659.2,15,3960.32,3960.32,1713.59,UPI,43,Female
1484,2024-07-04,North,Kolkata,Sports,Dumbbells,2,4120.82,15,3502.7,7005.4,2348.34,Card,18,Other
1485,2023-03-02,South,Hyderabad,Clothing,Jacket,2,3941.25,15,3350.06,6700.12,2607.58,Wallet,26,Other
1486,2024-04-20,East,Mumbai,Beauty,Body Lotion,2,2845.71,5,2703.42,5406.84,2127.84,UPI,20,Female
1487,2024-10-20,South,Chennai,Electronics,Smartphone,2,2968.34,0,2968.34,5936.68,1827.64,Wallet,24,Male
1488,2024-10-01,South,Bangalore,Electronics,Smartwatch,5,684.43,10,615.99,3079.95,1118.5,Card,38,Male
1489,2024-10-04,North,Kolkata,Grocery,Cooking Oil,4,4151.04,20,3320.83,13283.32,5072.84,Cash,42,Male
1490,2024-05-14,West,Chennai,Clothing,Jeans,1,399.96,15,339.97,339.97,69.09,Wallet,59,Female
1491,2023-04-27,West,Delhi,Electronics,Smartphone,5,328.76,15,279.45,1397.25,598.7,UPI,21,Female
1492,2023-08-06,South,Chennai,Home & Kitchen,Lamp,4,3549.29,10,3194.36,12777.44,4193.48,Card,53,Female
1493,2024-05-31,South,Delhi,Grocery,Milk Pack,1,3189.88,20,2551.9,2551.9,758.7,Cash,44,Male
1494,2023-04-09,North,Mumbai,Grocery,Spices,5,1241.92,5,1179.82,5899.1,1495.65,Wallet,52,Other
1495,2024-01-15,East,Kolkata,Sports,Football,5,655.6,0,655.6,3278.0,1351.2,Card,29,Female
1496,2024-07-11,West,Pune,Home & Kitchen,Cookware Set,3,4607.37,0,4607.37,13822.11,3508.17,UPI,39,Male
1497,2023-02-17,North,Hyderabad,Home & Kitchen,Storage Box,2,1899.13,15,1614.26,3228.52,1011.52,Card,50,Other
1498,2023-04-09,North,Mumbai,Beauty,Perfume,2,1560.39,15,1326.33,2652.66,864.14,Card,33,Male
1499,2023-09-11,West,Delhi,Beauty,Makeup Kit,3,3556.93,10,3201.24,9603.72,3665.73,Cash,26,Other
1500,2023-09-10,West,Delhi,Home & Kitchen,Lamp,1,688.78,0,688.78,688.78,243.3,Cash,25,Female
